,Date,P_atm,Baseline,50,100,200,300,400,500,1000
190524,9/25/2009 12:00,0,0,0,0,0,0,0,0,0
190525,9/25/2009 13:00,0,0,0,0,0,0,0,0,0
190526,9/25/2009 14:00,0,0,0,0,0,0,0,0,0
190527,9/25/2009 15:00,0,0,0,0,0,0,0,0,0
190528,9/25/2009 16:00,0,0,0,0,0,0,0,0,0
190529,9/25/2009 17:00,0,0,0,0,0,0,0,0,0
190530,9/25/2009 18:00,0,0,0,0,0,0,0,0,0
190531,9/25/2009 19:00,0,0,0,0,0,0,0,0,0
190532,9/25/2009 20:00,0,0,0,0,0,0,0,0,0
190533,9/25/2009 21:00,0,0,0,0,0,0,0,0,0
190534,9/25/2009 22:00,0,0,0,0,0,0,0,0,0
190535,9/25/2009 23:00,0,0,0,0,0,0,0,0,0
190536,9/26/2009 0:00,0,0,0,0,0,0,0,0,0
190537,9/26/2009 1:00,0,0,0,0,0,0,0,0,0
190538,9/26/2009 2:00,0,0,0,0,0,0,0,0,0
190539,9/26/2009 3:00,0,0,0,0,0,0,0,0,0
190540,9/26/2009 4:00,0,0,0,0,0,0,0,0,0
190541,9/26/2009 5:00,0,0,0,0,0,0,0,0,0
190542,9/26/2009 6:00,0,0,0,0,0,0,0,0,0
190543,9/26/2009 7:00,0,0,0,0,0,0,0,0,0
190544,9/26/2009 8:00,0,0,0,0,0,0,0,0,0
190545,9/26/2009 9:00,0,0,0,0,0,0,0,0,0
190546,9/26/2009 10:00,0,0,0,0,0,0,0,0,0
190547,9/26/2009 11:00,0,0,0,0,0,0,0,0,0
190548,9/26/2009 12:00,0,0,0,0,0,0,0,0,0
190549,9/26/2009 13:00,0,0,0,0,0,0,0,0,0
190550,9/26/2009 14:00,0,0,0,0,0,0,0,0,0
190551,9/26/2009 15:00,0,0,0,0,0,0,0,0,0
190552,9/26/2009 16:00,0,0,0,0,0,0,0,0,0
190553,9/26/2009 17:00,0,0,0,0,0,0,0,0,0
190554,9/26/2009 18:00,0,0,0,0,0,0,0,0,0
190555,9/26/2009 19:00,0,0,0,0,0,0,0,0,0
190556,9/26/2009 20:00,0,0,0,0,0,0,0,0,0
190557,9/26/2009 21:00,0,0,0,0,0,0,0,0,0
190558,9/26/2009 22:00,0,0,0,0,0,0,0,0,0
190559,9/26/2009 23:00,0,0,0,0,0,0,0,0,0
190560,9/27/2009 0:00,0,0,0,0,0,0,0,0,0
190561,9/27/2009 1:00,0,0,0,0,0,0,0,0,0
190562,9/27/2009 2:00,0,0,0,0,0,0,0,0,0
190563,9/27/2009 3:00,0,0,0,0,0,0,0,0,0
190564,9/27/2009 4:00,0,0,0,0,0,0,0,0,0
190565,9/27/2009 5:00,0,0,0,0,0,0,0,0,0
190566,9/27/2009 6:00,0,0,0,0,0,0,0,0,0
190567,9/27/2009 7:00,0,0,0,0,0,0,0,0,0
190568,9/27/2009 8:00,0,0,0,0,0,0,0,0,0
190569,9/27/2009 9:00,0,0,0,0,0,0,0,0,0
190570,9/27/2009 10:00,0,0,0,0,0,0,0,0,0
190571,9/27/2009 11:00,0,0,0,0,0,0,0,0,0
190572,9/27/2009 12:00,0,0,0,0,0,0,0,0,0
190573,9/27/2009 13:00,0,0,0,0,0,0,0,0,0
190574,9/27/2009 14:00,0,0,0,0,0,0,0,0,0
190575,9/27/2009 15:00,0,0,0,0,0,0,0,0,0
190576,9/27/2009 16:00,0,0,0,0,0,0,0,0,0
190577,9/27/2009 17:00,0,0,0,0,0,0,0,0,0
190578,9/27/2009 18:00,0,0,0,0,0,0,0,0,0
190579,9/27/2009 19:00,0,0,0,0,0,0,0,0,0
190580,9/27/2009 20:00,0,0,0,0,0,0,0,0,0
190581,9/27/2009 21:00,0,0,0,0,0,0,0,0,0
190582,9/27/2009 22:00,0,0,0,0,0,0,0,0,0
190583,9/27/2009 23:00,0,0,0,0,0,0,0,0,0
190584,9/28/2009 0:00,0,0,0,0,0,0,0,0,0
190585,9/28/2009 1:00,0,0,0,0,0,0,0,0,0
190586,9/28/2009 2:00,0,0,0,0,0,0,0,0,0
190587,9/28/2009 3:00,0,0,0,0,0,0,0,0,0
190588,9/28/2009 4:00,0,0,0,0,0,0,0,0,0
190589,9/28/2009 5:00,0,0,0,0,0,0,0,0,0
190590,9/28/2009 6:00,0,0,0,0,0,0,0,0,0
190591,9/28/2009 7:00,0,0,0,0,0,0,0,0,0
190592,9/28/2009 8:00,0,0,0,0,0,0,0,0,0
190593,9/28/2009 9:00,0,0,0,0,0,0,0,0,0
190594,9/28/2009 10:00,0,0,0,0,0,0,0,0,0
190595,9/28/2009 11:00,0,0,0,0,0,0,0,0,0
190596,9/28/2009 12:00,0,0,0,0,0,0,0,0,0
190597,9/28/2009 13:00,0,0,0,0,0,0,0,0,0
190598,9/28/2009 14:00,0,0,0,0,0,0,0,0,0
190599,9/28/2009 15:00,0,0,0,0,0,0,0,0,0
190600,9/28/2009 16:00,0,0,0,0,0,0,0,0,0
190601,9/28/2009 17:00,0,0,0,0,0,0,0,0,0
190602,9/28/2009 18:00,0,0,0,0,0,0,0,0,0
190603,9/28/2009 19:00,0,0,0,0,0,0,0,0,0
190604,9/28/2009 20:00,0,0,0,0,0,0,0,0,0
190605,9/28/2009 21:00,0,0,0,0,0,0,0,0,0
190606,9/28/2009 22:00,0,0,0,0,0,0,0,0,0
190607,9/28/2009 23:00,0,0,0,0,0,0,0,0,0
190608,9/29/2009 0:00,0,0,0,0,0,0,0,0,0
190609,9/29/2009 1:00,0,0,0,0,0,0,0,0,0
190610,9/29/2009 2:00,0,0,0,0,0,0,0,0,0
190611,9/29/2009 3:00,0,0,0,0,0,0,0,0,0
190612,9/29/2009 4:00,0,0,0,0,0,0,0,0,0
190613,9/29/2009 5:00,0,0,0,0,0,0,0,0,0
190614,9/29/2009 6:00,0,0,0,0,0,0,0,0,0
190615,9/29/2009 7:00,0,0,0,0,0,0,0,0,0
190616,9/29/2009 8:00,0,0,0,0,0,0,0,0,0
190617,9/29/2009 9:00,0,0,0,0,0,0,0,0,0
190618,9/29/2009 10:00,0,0,0,0,0,0,0,0,0
190619,9/29/2009 11:00,0,0,0,0,0,0,0,0,0
190620,9/29/2009 12:00,0.4,0,0,0,0,0,0,0,0
190621,9/29/2009 13:00,0.025,0,0,0,0,0,0,0,0
190622,9/29/2009 14:00,0.6,0,0,0,0,0,0,0,0
190623,9/29/2009 15:00,0.4,1.67E-16,0,0,0,0,0,0,0
190624,9/29/2009 16:00,0.2,0,0,0,0,0,0,0,0
190625,9/29/2009 17:00,0.1,0,0,0,0,0,0,0,0
190626,9/29/2009 18:00,0,0,0,0,0,0,0,0,0
190627,9/29/2009 19:00,0,0,0,0,0,0,0,0,0
190628,9/29/2009 20:00,0,0,0,0,0,0,0,0,0
190629,9/29/2009 21:00,0,0,0,0,0,0,0,0,0
190630,9/29/2009 22:00,0,0,0,0,0,0,0,0,0
190631,9/29/2009 23:00,0,0,0,0,0,0,0,0,0
190632,9/30/2009 0:00,0,0,0,0,0,0,0,0,0
190633,9/30/2009 1:00,0,0,0,0,0,0,0,0,0
190634,9/30/2009 2:00,0,0,0,0,0,0,0,0,0
190635,9/30/2009 3:00,0,0,0,0,0,0,0,0,0
190636,9/30/2009 4:00,0,0,0,0,0,0,0,0,0
190637,9/30/2009 5:00,0,0,0,0,0,0,0,0,0
190638,9/30/2009 6:00,0.4,0.26869686,0,0,0,0,0,0,0
190639,9/30/2009 7:00,0.6,0.593837614,0,0,0,0,0,0,0
190640,9/30/2009 8:00,0.2,0.156863296,0,0,0,0,0,0,0
190641,9/30/2009 9:00,0,1.39E-17,0,0,0,0,0,0,0
190642,9/30/2009 10:00,0,0,0,0,0,0,0,0,0
190643,9/30/2009 11:00,0,0,0,0,0,0,0,0,0
190644,9/30/2009 12:00,0,2.78E-17,0,0,0,0,0,0,0
190645,9/30/2009 13:00,0.1,0,0,0,0,0,0,0,0
190646,9/30/2009 14:00,0,9.02E-17,0,0,0,0,0,0,0
190647,9/30/2009 15:00,0,0,0,0,0,0,0,0,0
190648,9/30/2009 16:00,0,0,0,0,0,0,0,0,0
190649,9/30/2009 17:00,0,1.56E-17,0,0,0,0,0,0,0
190650,9/30/2009 18:00,0,0,0,0,0,0,0,0,0
190651,9/30/2009 19:00,0,0,0,0,0,0,0,0,0
190652,9/30/2009 20:00,0,0,0,0,0,0,0,0,0
190653,9/30/2009 21:00,0,0,0,0,0,0,0,0,0
190654,9/30/2009 22:00,0,0,0,0,0,0,0,0,0
190655,9/30/2009 23:00,0,0,0,0,0,0,0,0,0
190656,10/1/2009 0:00,0,0,0,0,0,0,0,0,0
190657,10/1/2009 1:00,0,0,0,0,0,0,0,0,0
190658,10/1/2009 2:00,0,0,0,0,0,0,0,0,0
190659,10/1/2009 3:00,0.9,0.492630198,0,0,0,0,0,0,0
190660,10/1/2009 4:00,0,0,0,0,0,0,0,0,0
190661,10/1/2009 5:00,0,0,0,0,0,0,0,0,0
190662,10/1/2009 6:00,0.1,0.1,0,0,0,0,0,0,0
190663,10/1/2009 7:00,0.2,0.188798736,0,0,0,0,0,0,0
190664,10/1/2009 8:00,0,0,0,0,0,0,0,0,0
190665,10/1/2009 9:00,0,9.71E-17,0,0,0,0,0,0,0
190666,10/1/2009 10:00,0.025,6.25E-17,0,0,0,0,0,0,0
190667,10/1/2009 11:00,0,0,0,0,0,0,0,0,0
190668,10/1/2009 12:00,0,5.55E-17,0,0,0,0,0,0,0
190669,10/1/2009 13:00,0,5.55E-17,0,0,0,0,0,0,0
190670,10/1/2009 14:00,0,0,0,0,0,0,0,0,0
190671,10/1/2009 15:00,0,0,0,0,0,0,0,0,0
190672,10/1/2009 16:00,0,0,0,0,0,0,0,0,0
190673,10/1/2009 17:00,0,0,0,0,0,0,0,0,0
190674,10/1/2009 18:00,0,0,0,0,0,0,0,0,0
190675,10/1/2009 19:00,0,0,0,0,0,0,0,0,0
190676,10/1/2009 20:00,0,0,0,0,0,0,0,0,0
190677,10/1/2009 21:00,0,0,0,0,0,0,0,0,0
190678,10/1/2009 22:00,0,0,0,0,0,0,0,0,0
190679,10/1/2009 23:00,0,0,0,0,0,0,0,0,0
190680,10/2/2009 0:00,0,0,0,0,0,0,0,0,0
190681,10/2/2009 1:00,0,0,0,0,0,0,0,0,0
190682,10/2/2009 2:00,0,0,0,0,0,0,0,0,0
190683,10/2/2009 3:00,0,0,0,0,0,0,0,0,0
190684,10/2/2009 4:00,0,0,0,0,0,0,0,0,0
190685,10/2/2009 5:00,0,0,0,0,0,0,0,0,0
190686,10/2/2009 6:00,0,0,0,0,0,0,0,0,0
190687,10/2/2009 7:00,0,0,0,0,0,0,0,0,0
190688,10/2/2009 8:00,0.025,0,0,0,0,0,0,0,0
190689,10/2/2009 9:00,0.025,0,0,0,0,0,0,0,0
190690,10/2/2009 10:00,0,0,0,0,0,0,0,0,0
190691,10/2/2009 11:00,0.025,6.94E-18,0,0,0,0,0,0,0
190692,10/2/2009 12:00,0.1,6.94E-18,0,0,0,0,0,0,0
190693,10/2/2009 13:00,0.2,0,0,0,0,0,0,0,0
190694,10/2/2009 14:00,0.025,0,0,0,0,0,0,0,0
190695,10/2/2009 15:00,0,3.47E-18,0,0,0,0,0,0,0
190696,10/2/2009 16:00,0,1.04E-17,0,0,0,0,0,0,0
190697,10/2/2009 17:00,0,0,0,0,0,0,0,0,0
190698,10/2/2009 18:00,0,0,0,0,0,0,0,0,0
190699,10/2/2009 19:00,0,0,0,0,0,0,0,0,0
190700,10/2/2009 20:00,0,0,0,0,0,0,0,0,0
190701,10/2/2009 21:00,0,0,0,0,0,0,0,0,0
190702,10/2/2009 22:00,0,0,0,0,0,0,0,0,0
190703,10/2/2009 23:00,0,0,0,0,0,0,0,0,0
190704,10/3/2009 0:00,0,0,0,0,0,0,0,0,0
190705,10/3/2009 1:00,0,0,0,0,0,0,0,0,0
190706,10/3/2009 2:00,0,0,0,0,0,0,0,0,0
190707,10/3/2009 3:00,0,0,0,0,0,0,0,0,0
190708,10/3/2009 4:00,0,0,0,0,0,0,0,0,0
190709,10/3/2009 5:00,0,0,0,0,0,0,0,0,0
190710,10/3/2009 6:00,0,1.39E-17,0,0,0,0,0,0,0
190711,10/3/2009 7:00,0,3.47E-18,0,0,0,0,0,0,0
190712,10/3/2009 8:00,0,0,0,0,0,0,0,0,0
190713,10/3/2009 9:00,0.2,0,0,0,0,0,0,0,0
190714,10/3/2009 10:00,0.025,0,0,0,0,0,0,0,0
190715,10/3/2009 11:00,0,0,0,0,0,0,0,0,0
190716,10/3/2009 12:00,0,0,0,0,0,0,0,0,0
190717,10/3/2009 13:00,0,0,0,0,0,0,0,0,0
190718,10/3/2009 14:00,0,0,0,0,0,0,0,0,0
190719,10/3/2009 15:00,0,0,0,0,0,0,0,0,0
190720,10/3/2009 16:00,0.025,0,0,0,0,0,0,0,0
190721,10/3/2009 17:00,0.025,0,0,0,0,0,0,0,0
190722,10/3/2009 18:00,0,0,0,0,0,0,0,0,0
190723,10/3/2009 19:00,0,0,0,0,0,0,0,0,0
190724,10/3/2009 20:00,0,0,0,0,0,0,0,0,0
190725,10/3/2009 21:00,1.1,0,0,0,0,0,0,0,0
190726,10/3/2009 22:00,0,0,0,0,0,0,0,0,0
190727,10/3/2009 23:00,0,0,0,0,0,0,0,0,0
190728,10/4/2009 0:00,0,0,0,0,0,0,0,0,0
190729,10/4/2009 1:00,0,0,0,0,0,0,0,0,0
190730,10/4/2009 2:00,0,0,0,0,0,0,0,0,0
190731,10/4/2009 3:00,0,0,0,0,0,0,0,0,0
190732,10/4/2009 4:00,0,0,0,0,0,0,0,0,0
190733,10/4/2009 5:00,0,0,0,0,0,0,0,0,0
190734,10/4/2009 6:00,0,2.08E-17,0,0,0,0,0,0,0
190735,10/4/2009 7:00,0,9.71E-17,0,0,0,0,0,0,0
190736,10/4/2009 8:00,0,5.55E-17,0,0,0,0,0,0,0
190737,10/4/2009 9:00,0,5.55E-17,0,0,0,0,0,0,0
190738,10/4/2009 10:00,0,0,0,0,0,0,0,0,0
190739,10/4/2009 11:00,0,0,0,0,0,0,0,0,0
190740,10/4/2009 12:00,0,0,0,0,0,0,0,0,0
190741,10/4/2009 13:00,0,0,0,0,0,0,0,0,0
190742,10/4/2009 14:00,0,0,0,0,0,0,0,0,0
190743,10/4/2009 15:00,0,0,0,0,0,0,0,0,0
190744,10/4/2009 16:00,0,0,0,0,0,0,0,0,0
190745,10/4/2009 17:00,0,0,0,0,0,0,0,0,0
190746,10/4/2009 18:00,0,0,0,0,0,0,0,0,0
190747,10/4/2009 19:00,0,0,0,0,0,0,0,0,0
190748,10/4/2009 20:00,0,0,0,0,0,0,0,0,0
190749,10/4/2009 21:00,0,0,0,0,0,0,0,0,0
190750,10/4/2009 22:00,0,0,0,0,0,0,0,0,0
190751,10/4/2009 23:00,0,0,0,0,0,0,0,0,0
190752,10/5/2009 0:00,0,0,0,0,0,0,0,0,0
190753,10/5/2009 1:00,0.025,0,0,0,0,0,0,0,0
190754,10/5/2009 2:00,0,0,0,0,0,0,0,0,0
190755,10/5/2009 3:00,0,0,0,0,0,0,0,0,0
190756,10/5/2009 4:00,0,0,0,0,0,0,0,0,0
190757,10/5/2009 5:00,0,0,0,0,0,0,0,0,0
190758,10/5/2009 6:00,0,0,0,0,0,0,0,0,0
190759,10/5/2009 7:00,0,0,0,0,0,0,0,0,0
190760,10/5/2009 8:00,0,0,0,0,0,0,0,0,0
190761,10/5/2009 9:00,0,0,0,0,0,0,0,0,0
190762,10/5/2009 10:00,0.1,0,0,0,0,0,0,0,0
190763,10/5/2009 11:00,0.2,2.78E-17,0,0,0,0,0,0,0
190764,10/5/2009 12:00,0.1,0,0,0,0,0,0,0,0
190765,10/5/2009 13:00,0.2,0,0,0,0,0,0,0,0
190766,10/5/2009 14:00,1.7,0.479058547,0,0,0,0,0,0,0
190767,10/5/2009 15:00,1.5,1.472382318,0,0,0,0,0,0,0
190768,10/5/2009 16:00,1.7,1.682738949,0,0,0,0,0,0,0
190769,10/5/2009 17:00,1.5,1.494821685,0.199913022,0,0,0,0,0,0
190770,10/5/2009 18:00,0.6,0.6,0.495833333,0,0,0,0,0,0
190771,10/5/2009 19:00,0.025,0.025,0,0,0,0,0,0,0
190772,10/5/2009 20:00,0,0,0,0,0,0,0,0,0
190773,10/5/2009 21:00,0,0,0,0,0,0,0,0,0
190774,10/5/2009 22:00,0,0,0,0,0,0,0,0,0
190775,10/5/2009 23:00,0,0,0,0,0,0,0,0,0
190776,10/6/2009 0:00,0,0,0,0,0,0,0,0,0
190777,10/6/2009 1:00,0,0,0,0,0,0,0,0,0
190778,10/6/2009 2:00,0,0,0,0,0,0,0,0,0
190779,10/6/2009 3:00,0,0,0,0,0,0,0,0,0
190780,10/6/2009 4:00,0,0,0,0,0,0,0,0,0
190781,10/6/2009 5:00,0,0,0,0,0,0,0,0,0
190782,10/6/2009 6:00,0,4.86E-17,0,0,0,0,0,0,0
190783,10/6/2009 7:00,0,6.94E-17,0,0,0,0,0,0,0
190784,10/6/2009 8:00,0,6.25E-17,0,0,0,0,0,0,0
190785,10/6/2009 9:00,0,5.55E-17,0,0,0,0,0,0,0
190786,10/6/2009 10:00,0.025,1.67E-16,0,0,0,0,0,0,0
190787,10/6/2009 11:00,0.025,5.55E-17,0,0,0,0,0,0,0
190788,10/6/2009 12:00,0.1,0,0,0,0,0,0,0,0
190789,10/6/2009 13:00,1.4,0.991343004,0,0,0,0,0,0,0
190790,10/6/2009 14:00,1.7,1.648309317,0.920533208,0,0,0,0,0,0
190791,10/6/2009 15:00,1.3,1.270178452,1.166073914,0,0,0,0,0,0
190792,10/6/2009 16:00,0.025,0.011083278,0,0,0,0,0,0,0
190793,10/6/2009 17:00,0,0,0,0,0,0,0,0,0
190794,10/6/2009 18:00,0,0,0,0,0,0,0,0,0
190795,10/6/2009 19:00,0,0,0,0,0,0,0,0,0
190796,10/6/2009 20:00,0,0,0,0,0,0,0,0,0
190797,10/6/2009 21:00,0,0,0,0,0,0,0,0,0
190798,10/6/2009 22:00,0,0,0,0,0,0,0,0,0
190799,10/6/2009 23:00,0,0,0,0,0,0,0,0,0
190800,10/7/2009 0:00,0,0,0,0,0,0,0,0,0
190801,10/7/2009 1:00,0,0,0,0,0,0,0,0,0
190802,10/7/2009 2:00,0.2,0.186083278,0,0,0,0,0,0,0
190803,10/7/2009 3:00,0.1,0.1,0,0,0,0,0,0,0
190804,10/7/2009 4:00,2.4,2.4,1.488034621,0,0,0,0,0,0
190805,10/7/2009 5:00,1.4,1.4,1.295833333,0,0,0,0,0,0
190806,10/7/2009 6:00,0.6,0.6,0.495833333,0.023029836,0,0,0,0,0
190807,10/7/2009 7:00,0,4.16E-17,0,0,0,0,0,0,0
190808,10/7/2009 8:00,1,0.917868524,0.711891329,0.505728135,0,0,0,0,0
190809,10/7/2009 9:00,0.2,0.147070827,0.043014429,0,0,0,0,0,0
190810,10/7/2009 10:00,0.025,8.33E-17,0,0,0,0,0,0,0
190811,10/7/2009 11:00,0,2.78E-17,0,0,0,0,0,0,0
190812,10/7/2009 12:00,0,2.78E-17,0,0,0,0,0,0,0
190813,10/7/2009 13:00,0,0,0,0,0,0,0,0,0
190814,10/7/2009 14:00,0.025,1.28E-16,0,0,0,0,0,0,0
190815,10/7/2009 15:00,1.2,0.724358554,0.134792925,0,0,0,0,0,0
190816,10/7/2009 16:00,2.5,2.494524568,2.390369308,1.784437838,0,0,0,0,0
190817,10/7/2009 17:00,1.6,1.598174856,1.494011992,1.389845325,0,0,0,0,0
190818,10/7/2009 18:00,0,0,0,0,0,0,0,0,0
190819,10/7/2009 19:00,0.1,0.1,0,0,0,0,0,0,0
190820,10/7/2009 20:00,0.1,0.1,0,0,0,0,0,0,0
190821,10/7/2009 21:00,0.025,0.025,0,0,0,0,0,0,0
190822,10/7/2009 22:00,1.1,1.1,0.81465584,0.315076473,0,0,0,0,0
190823,10/7/2009 23:00,4.4,4.4,4.295833333,4.191666667,0,0,0,0,0
190824,10/8/2009 0:00,3.2,3.2,3.095833333,2.991666667,0.482187445,0,0,0,0
190825,10/8/2009 1:00,2,2,1.895833333,1.791666667,1.583333333,0,0,0,0
190826,10/8/2009 2:00,0.1,0.1,0,0,0,0,0,0,0
190827,10/8/2009 3:00,0.025,0.025,0,0,0,0,0,0,0
190828,10/8/2009 4:00,0,0,0,0,0,0,0,0,0
190829,10/8/2009 5:00,0,0,0,0,0,0,0,0,0
190830,10/8/2009 6:00,0,0,0,0,0,0,0,0,0
190831,10/8/2009 7:00,0,9.71E-17,0,0,0,0,0,0,0
190832,10/8/2009 8:00,0,0,0,0,0,0,0,0,0
190833,10/8/2009 9:00,0,5.55E-17,0,0,0,0,0,0,0
190834,10/8/2009 10:00,0,0,0,0,0,0,0,0,0
190835,10/8/2009 11:00,0,0,0,0,0,0,0,0,0
190836,10/8/2009 12:00,0,0,0,0,0,0,0,0,0
190837,10/8/2009 13:00,0,0,0,0,0,0,0,0,0
190838,10/8/2009 14:00,0,0,0,0,0,0,0,0,0
190839,10/8/2009 15:00,0,0,0,0,0,0,0,0,0
190840,10/8/2009 16:00,0,0,0,0,0,0,0,0,0
190841,10/8/2009 17:00,0,0,0,0,0,0,0,0,0
190842,10/8/2009 18:00,0,0,0,0,0,0,0,0,0
190843,10/8/2009 19:00,0,0,0,0,0,0,0,0,0
190844,10/8/2009 20:00,0,0,0,0,0,0,0,0,0
190845,10/8/2009 21:00,0,0,0,0,0,0,0,0,0
190846,10/8/2009 22:00,0,0,0,0,0,0,0,0,0
190847,10/8/2009 23:00,0,0,0,0,0,0,0,0,0
190848,10/9/2009 0:00,0,0,0,0,0,0,0,0,0
190849,10/9/2009 1:00,0,0,0,0,0,0,0,0,0
190850,10/9/2009 2:00,0,0,0,0,0,0,0,0,0
190851,10/9/2009 3:00,0,0,0,0,0,0,0,0,0
190852,10/9/2009 4:00,0,0,0,0,0,0,0,0,0
190853,10/9/2009 5:00,0,0,0,0,0,0,0,0,0
190854,10/9/2009 6:00,0,0,0,0,0,0,0,0,0
190855,10/9/2009 7:00,0,0,0,0,0,0,0,0,0
190856,10/9/2009 8:00,0,0,0,0,0,0,0,0,0
190857,10/9/2009 9:00,0,0,0,0,0,0,0,0,0
190858,10/9/2009 10:00,0,0,0,0,0,0,0,0,0
190859,10/9/2009 11:00,0,0,0,0,0,0,0,0,0
190860,10/9/2009 12:00,0,0,0,0,0,0,0,0,0
190861,10/9/2009 13:00,0,0,0,0,0,0,0,0,0
190862,10/9/2009 14:00,0,0,0,0,0,0,0,0,0
190863,10/9/2009 15:00,0,0,0,0,0,0,0,0,0
190864,10/9/2009 16:00,0,0,0,0,0,0,0,0,0
190865,10/9/2009 17:00,0,0,0,0,0,0,0,0,0
190866,10/9/2009 18:00,0,0,0,0,0,0,0,0,0
190867,10/9/2009 19:00,0.025,0,0,0,0,0,0,0,0
190868,10/9/2009 20:00,3.1,1.525,0,0,0,0,0,0,0
190869,10/9/2009 21:00,4.8,4.8,3.235062137,0.215044441,0,0,0,0,0
190870,10/9/2009 22:00,0.5,0.5,0.395833333,0.291666667,0,0,0,0,0
190871,10/9/2009 23:00,0.5,0.5,0.395833333,0.291666667,0,0,0,0,0
190872,10/10/2009 0:00,0,0,0,0,0,0,0,0,0
190873,10/10/2009 1:00,0,0,0,0,0,0,0,0,0
190874,10/10/2009 2:00,0,0,0,0,0,0,0,0,0
190875,10/10/2009 3:00,0,0,0,0,0,0,0,0,0
190876,10/10/2009 4:00,0.025,0.025,0,0,0,0,0,0,0
190877,10/10/2009 5:00,0.025,0.025,0,0,0,0,0,0,0
190878,10/10/2009 6:00,0.025,0.025,0,0,0,0,0,0,0
190879,10/10/2009 7:00,0,1.11E-16,0,0,0,0,0,0,0
190880,10/10/2009 8:00,0,5.55E-17,0,0,0,0,0,0,0
190881,10/10/2009 9:00,0,4.16E-17,0,0,0,0,0,0,0
190882,10/10/2009 10:00,0.8,0.548414578,0,0,0,0,0,0,0
190883,10/10/2009 11:00,0.1,0.046212772,0,0,0,0,0,0,0
190884,10/10/2009 12:00,0,5.55E-17,0,0,0,0,0,0,0
190885,10/10/2009 13:00,0,1.11E-16,0,0,0,0,0,0,0
190886,10/10/2009 14:00,0.025,0,0,0,0,0,0,0,0
190887,10/10/2009 15:00,0,0,0,0,0,0,0,0,0
190888,10/10/2009 16:00,0.025,2.78E-17,0,0,0,0,0,0,0
190889,10/10/2009 17:00,0.025,9.02E-17,0,0,0,0,0,0,0
190890,10/10/2009 18:00,0,0,0,0,0,0,0,0,0
190891,10/10/2009 19:00,0,0,0,0,0,0,0,0,0
190892,10/10/2009 20:00,0,0,0,0,0,0,0,0,0
190893,10/10/2009 21:00,0,0,0,0,0,0,0,0,0
190894,10/10/2009 22:00,0,0,0,0,0,0,0,0,0
190895,10/10/2009 23:00,0,0,0,0,0,0,0,0,0
190896,10/11/2009 0:00,0,0,0,0,0,0,0,0,0
190897,10/11/2009 1:00,0.1,0,0,0,0,0,0,0,0
190898,10/11/2009 2:00,0,0,0,0,0,0,0,0,0
190899,10/11/2009 3:00,0,0,0,0,0,0,0,0,0
190900,10/11/2009 4:00,0.025,9.02E-17,0,0,0,0,0,0,0
190901,10/11/2009 5:00,0.025,9.02E-17,0,0,0,0,0,0,0
190902,10/11/2009 6:00,0,6.94E-17,0,0,0,0,0,0,0
190903,10/11/2009 7:00,0,0,0,0,0,0,0,0,0
190904,10/11/2009 8:00,0,1.39E-17,0,0,0,0,0,0,0
190905,10/11/2009 9:00,0.1,0,0,0,0,0,0,0,0
190906,10/11/2009 10:00,0,2.78E-17,0,0,0,0,0,0,0
190907,10/11/2009 11:00,0.2,2.78E-17,0,0,0,0,0,0,0
190908,10/11/2009 12:00,0.025,2.78E-17,0,0,0,0,0,0,0
190909,10/11/2009 13:00,0,5.55E-17,0,0,0,0,0,0,0
190910,10/11/2009 14:00,0,0,0,0,0,0,0,0,0
190911,10/11/2009 15:00,0.025,6.94E-18,0,0,0,0,0,0,0
190912,10/11/2009 16:00,0,4.86E-17,0,0,0,0,0,0,0
190913,10/11/2009 17:00,0.4,0,0,0,0,0,0,0,0
190914,10/11/2009 18:00,0,0,0,0,0,0,0,0,0
190915,10/11/2009 19:00,0,0,0,0,0,0,0,0,0
190916,10/11/2009 20:00,0.025,9.02E-17,0,0,0,0,0,0,0
190917,10/11/2009 21:00,0.2,0.058033527,0,0,0,0,0,0,0
190918,10/11/2009 22:00,0.025,0.025,0,0,0,0,0,0,0
190919,10/11/2009 23:00,0,0,0,0,0,0,0,0,0
190920,10/12/2009 0:00,0.025,0.025,0,0,0,0,0,0,0
190921,10/12/2009 1:00,1.3,1.3,0,0,0,0,0,0,0
190922,10/12/2009 2:00,0.5,0.5,0,0,0,0,0,0,0
190923,10/12/2009 3:00,0.1,0.1,0,0,0,0,0,0,0
190924,10/12/2009 4:00,0.025,0.025,0,0,0,0,0,0,0
190925,10/12/2009 5:00,0,0,0,0,0,0,0,0,0
190926,10/12/2009 6:00,0,5.20E-18,0,0,0,0,0,0,0
190927,10/12/2009 7:00,0,1.39E-17,0,0,0,0,0,0,0
190928,10/12/2009 8:00,0,0,0,0,0,0,0,0,0
190929,10/12/2009 9:00,0,5.55E-17,0,0,0,0,0,0,0
190930,10/12/2009 10:00,0,0,0,0,0,0,0,0,0
190931,10/12/2009 11:00,0.5,0,0,0,0,0,0,0,0
190932,10/12/2009 12:00,0.9,0.588359448,0,0,0,0,0,0,0
190933,10/12/2009 13:00,0,2.78E-17,0,0,0,0,0,0,0
190934,10/12/2009 14:00,0.025,8.33E-17,0,0,0,0,0,0,0
190935,10/12/2009 15:00,0,2.78E-17,0,0,0,0,0,0,0
190936,10/12/2009 16:00,0,0,0,0,0,0,0,0,0
